id,tweet,new_tweet,user_mentions,n_hash_tags,n_urls,n_emojis,subtask_a,subtask_b,subtask_c,original_tweet_length,new_tweet_length
19419,@USER They don’t want you following people because they don’t like conservatives! Sickening  how biased Twitter’s management is. #TwitterLeftBias,they not want you follow people they not like conservatives sicken bias twitter management be twitterleftbias,1,1,0,0,NOT,,,19,16
32942,@USER He is doing life tho😑,he life tho,1,0,0,1,NOT,,,6,3
74285,@USER It's SO VERY IMPORTANT between now and the midterms to get the word out that all the #democrats want people of color to believe is they support them - which as you know is SO false. How can the word spread even more to those who need to know? #MAGA #NAACP,it s important midterms get word democrats want people color believe they support them you know false word spread even need know maga naacp,1,3,0,0,NOT,,,52,24
77319,@USER @USER ANTIFA is not giving death threats to professor Ford or threatening violence if their candidate loses or Spanky is impeached.,antifa not give death threats professor ford threaten violence their candidate lose spanky impeach,2,0,0,0,OFF,TIN,IND,22,14
30517,@USER @USER @USER Have you seen or listened to your ANTIFA pals?,you see listen your antifa pal,3,0,0,0,NOT,,,12,6
69077,@USER @USER In case of antifa take a little bat or something. Good for you- more of should do that kind of thing.,case antifa take little bat something good you kind thing,2,0,0,0,NOT,,,23,10
67758,@USER Your titles scare me a little bit. ;-),your title scare me little bite,1,0,0,0,NOT,,,9,6
35944,@USER &gt;Eradicating HIV and Malaria in the middle of Africa  Good bloody luck,gt eradicate hiv malaria middle africa good bloody luck,1,0,0,0,NOT,,,13,9
48223,@USER @USER The only interaction of Tory volunteers with FCP volunteers that I witnessed today was the one demanding that our float be moved to the back of the parade. #ableg #cdnpoli,interaction tory volunteer fcp volunteer i witness today one demand our float move back parade ableg cdnpoli,2,2,0,0,NOT,,,32,17
47168,@USER And who seems to be getting things done.,seem get things do,1,0,0,0,NOT,,,9,4
53947,I added a video to a @USER playlist URL Combat mon frere vs Ismael et Maga assassin vs David le boxer (YFC 2),i add video playlist combat mon frere vs ismael et maga assassin vs david le boxer yfc 2,1,0,1,0,NOT,,,23,18
49504,@USER So has the Law changed...you just make an allegation now days and your guilty until proven innocent. Liberals are mentally ill!,law change you make allegation days your guilty prove innocent liberals mentally ill,1,0,0,0,OFF,TIN,GRP,22,13
66291,@USER Straight up different.  Thank Joe Biden for that one.  I also wonder the outcome if her name had been Antifa Hill.,straight different thank joe biden one i also wonder outcome her name antifa hill,1,0,0,0,NOT,,,22,14
31229,@USER This game sucks donkey balls,game suck donkey ball,1,0,0,0,OFF,TIN,GRP,6,4
75850,@USER Yo for real you are gorgeous,yo real you gorgeous,1,0,0,0,NOT,,,7,4
88546,@USER Absolutely should be a nail in the coffin.... for Hilliary,absolutely nail coffin hilliary,1,0,0,0,OFF,TIN,IND,11,4
29241,@USER @USER I hope he gets on twitter so I can tell him how amazing he is. ❤😄,i hope he get twitter i tell him amaze he be,2,0,0,1,NOT,,,18,11
19842,@USER Who are “they” Gun control has been tried and is a proven failure. This is why people don’t vote democrat. They refuse to admit reality. Gun control doesn’t work.,they gun control try prove failure people not vote democrat they refuse admit reality gun control not work,1,0,0,0,NOT,,,30,18
69232,@USER So the overwhelming liberals in the populated states can make policy for the rest of America with whom they have no clue about.  Just because California has the biggest population does not mean the U.S. shares in their values.  Get a clue Hillary.,overwhelm liberals populate state make policy rest america they no clue about california biggest population not mean u s share their value get clue hillary,1,0,0,0,NOT,,,44,25
36471,@USER @USER Doesn't he partly fund Antifa?,not he partly fund antifa,2,0,0,0,NOT,,,7,5
32897,@USER He is a DUMBASS !!!!!,he dumbass,1,0,0,0,OFF,TIN,IND,6,2
62072,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER ...and #LeviStrauss wanting gun control How many of us wonder why the heck do they want our freedoms taken away ~ or is it just selective freedoms? URL,and levistrauss want gun control many us wonder heck they want our freedoms take away it selective freedoms,11,1,1,1,OFF,TIN,GRP,39,18
95444,@USER At this point in time... I don't think Pres. Trump gives a sh*t... and neither do I! LOL URL,point time i not think pres trump give sh t neither i lol,1,0,1,0,OFF,TIN,IND,20,13
51172,@USER @USER O.K. Conservatives get to the polls. Vote red.,o k conservatives get poll vote red,2,0,0,0,NOT,,,10,7
62481,@USER donnie jr. you and your family owe the country an apology for taking your criminal activities into OUR White House You are lining your pockets while your father is unfit and making a mockery of our republic. Shame on you and your family. Justice will prevail,donnie jr you your family owe country apology take your criminal activities our white house you line your pocket your father unfit make mockery our republic shame you your family justice prevail,1,0,0,0,OFF,TIN,IND,47,32
71895,"A Harvard/Harris Poll conducted this year found that 48 percent of black Americans said they would like to see between only one and 250,000 legal immigrants brought to the U.S. a year."" URL #MAGA #tcot""",harvard harris poll conduct year find 48 percent black americans say they would like see one 250 000 legal immigrants bring u s year maga tcot,0,2,1,1,NOT,,,35,26
78366,@USER Any doubt that @USER have officially become The National Socialist American Workers Party is gone. With ppl like those on @USER and @USER acting as Der Sturmer and #Antifa as their Einsatzgruppen/Waffen SS detachment.,doubt officially become national socialist american workers party go ppl like act der sturmer antifa their einsatzgruppen waffen ss detachment,4,1,0,1,NOT,,,35,20
39021,@USER Oh my Carmen. He is SO FRICKING CUTE,oh my carmen he fricking cute,1,0,0,0,OFF,TIN,IND,9,6
68840,@USER Chelsea is as crazy as her mother,chelsea crazy her mother,1,0,0,0,OFF,TIN,IND,8,4
96837,@USER It's time the #Conservatives #binnedBoris and sent 'lyin Lynton back to Australia.,it s time conservatives binnedboris send lyin lynton back australia,1,2,0,0,NOT,,,13,10
51815,@USER @USER @USER The 2015 manifesto promised me my vote back. So where is it? You think Brexit would have gone through if all the Brits in the EU27 had been allowed to vote? The referendum was gerrymandered.,2015 manifesto promise me my vote back it you think brexit would go brits eu27 allow vote referendum gerrymander,3,0,0,0,NOT,,,38,19
62023,"@USER   THE METOO MOVEMENT MUST BE AN EXTENSION OF ANTIFA AND IS A  COMPLETE JOKE! IF THIS MOVEMENT WASN'T SELECTIVE, JOE BIDEN WOULD BE IN COURT FOR FONDING GIRLS ON CAMERA""! URL",metoo movement must extension antifa complete joke movement selective joe biden would court fonding girls camera,1,0,1,0,NOT,,,32,16
10253,@USER @USER you are awesome! Thank you. You give humanity hope!,you awesome thank you you give humanity hope,2,0,0,0,NOT,,,11,8
21367,@USER GOOBER,goober,1,0,0,0,NOT,,,2,1
33797,@USER Another uninformed,another uninformed,1,0,0,0,NOT,,,3,2
11160,@USER I forgot he is their foster child!,i forget he their foster child,1,0,0,0,NOT,,,8,6
32916,"@USER And the brainless #DEMS wants us to believe that he doesn't have the majority. Liberals is just like their leaders"" the corrupts #Obama and #CrookedHillary both are real bad losers #MAGA #TRUMP""",brainless dems want us believe he not majority liberals like their leaders corrupt obama crookedhillary real bad losers maga trump,1,5,0,0,OFF,TIN,GRP,33,20
47427,@USER No fucking way he said this!,no fuck way he say this,1,0,0,0,NOT,,,7,6
87052,@USER @USER Such supposedly smart people didn't think for one moment that in the audience there are people who voted Trump and are scared shitless hearing the top brass speak that way.,supposedly smart people not think one moment audience people vote trump scar shitless hear top brass speak way,2,0,0,0,NOT,,,32,18
29556,@USER I'm not surprised. It takes a sick woman to make this type of accusations. The kind you can only find on the far left. Liberals are praying that the really weak members of the GOP like Collins and Flake will pull back their support.,i m not surprise it take sick woman make type accusations kind you find far leave liberals pray really weak members gop like collins flake pull back their support,1,0,0,0,NOT,,,45,29
18547,@USER @USER California gun control is direct result of white people scared of Black Panthers using their right to bear arms. NRA had no problem with that gun control!,california gun control direct result white people scar black panthers use their right bear arm nra no problem gun control,2,0,0,0,OFF,TIN,GRP,29,20
32688,@USER @USER @USER @USER @USER @USER @USER @USER @USER or where 25 Oct 2005 Brazil citizens overwhelming voted “No” on the government implementing strict gun control by a factor of 63.9%  And the Brazilian government still violates that referendum everyday as Brazilians are murdered w/zero effective method of self defense,25 oct 2005 brazil citizens overwhelm vote no government implement strict gun control factor 63 9 brazilian government still violate referendum everyday brazilians murder w zero effective method self defense,9,0,0,1,NOT,,,50,30
57850,"...If we claim to be without sin, we deceive ourselves and the truth is not in us. If we confess our sins, he is faithful and just and will forgive us our sins and purify us from all unrighteousness. (1 John 1:5-9)""",if we claim without sin we deceive ourselves truth not us we confess our sin he faithful forgive us our sin purify us unrighteousness 1 john 1 5 9,0,0,0,0,NOT,,,42,29
82607,@USER @USER And yet millions of permit holding people carried legally concealed firearms that same day and didn’t hurt themselves or anyone else.   But yet they want to have stronger gun control.   Idiots!  🤨  Our wonderful media has to hype incidents that fits their agenda.,yet millions permit hold people carry legally conceal firearms day not hurt themselves anyone else yet they want stronger gun control idiots our wonderful media hype incidents fit their agenda,2,0,0,1,OFF,TIN,GRP,45,30
82339,@USER Yes do hurt your selves gun control freaks.,yes hurt your selves gun control freak,1,0,0,0,OFF,TIN,GRP,9,7
98077,@USER @USER @USER @USER @USER You get more like this guy with every hysterical tweet URL,you get like guy every hysterical tweet,5,0,1,0,NOT,,,16,7
62815,@USER He always shows dedication at what he does no wonder he is the best URL,he always show dedication he no wonder he best,1,0,1,0,NOT,,,16,9
34510,@USER @USER @USER Bullshit! Regulations are good because it keeps conservatives from striping our land into the Abyss,bullshit regulations good it keep conservatives strip our land aby,3,0,0,0,OFF,TIN,GRP,18,10
53501,@USER the owner of my culo,owner my culo,1,0,0,0,OFF,TIN,IND,6,3
69928,Now she scarred herself for life lol #MAGA URL,she scar herself life lol maga,0,1,1,0,OFF,TIN,IND,9,6
31853,@USER you fucking -,you fuck,1,0,0,0,OFF,TIN,IND,4,2
13872,Confirm the MAN! THE LEFT WING ACTIVIST IS A LIAR WHO'S STORY CHANGES! NO HARD EVIDENCE! #ChristineBlaseyFord Innocent until proven guilty! #ConfirmKavanaugh  #MAGA  @USER  #WeakRinos #Republicans,confirm man leave wing activist liar who s story change no hard evidence christineblaseyford innocent prove guilty confirmkavanaugh maga weakrinos republicans,1,5,0,0,OFF,TIN,GRP,26,21
30791,@USER Reagan also signed the first gun control bill as governor of CA,reagan also sign first gun control bill governor ca,1,0,0,0,NOT,,,13,9
80385,@USER Awe Hogwash do we really need you to overstate the obvious?,awe hogwash we really need you overstate obvious,1,0,0,0,NOT,,,12,8
54292,30+ years as a JUDGE...6 Extensive backgrounds...NOT a peep...link to TRUMP...BOOM... Do conservatives only rape liberals??? URL,30 years judge 6 extensive background not peep link trump boom conservatives rape liberals,0,0,1,0,NOT,,,17,14
28985,I'm Assuming I'm Not Going to Get an Answer': Brainless  #Liberal Stooge Ocasio-Cortez  .@USER on $40T Policy Plan URL #WakeUpAmerica  THIS is NOT America's future VOTE Republican  or surrender America to these #DEM morons @USER #MAGA,i m assume i m not go get answer brainless liberal stooge ocasio cortez 40t policy plan wakeupamerica not america s future vote republican surrender america dem morons maga,2,4,1,0,OFF,TIN,OTH,36,29
52375,"(1) This man seriously needs mental health treatment and should have his firearms confiscated until he is no longer a danger to himself or others.  (2) I'm waiting for gun control advocates to add this to their list of school shootings.""  (3) Who buys .22 caliber handguns? Why? URL",1 man seriously need mental health treatment his firearms confiscate he no longer danger himself others 2 i m wait gun control advocate add their list school shoot 3 buy 22 caliber handguns why,0,0,1,0,NOT,,,49,34
74004,@USER @USER Leftists showing yet again how vile they can be,leftists show yet vile they,2,0,0,0,OFF,TIN,GRP,11,5
